project,market_segment,district,tenure,property_type,price,area_sqm,area_sqft,contract_date_raw,contract_date,type_of_sale,floor_range
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,955000,37,398.3,1123,2023-11,3,21-25
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,832000,34,366.0,0824,2024-08,3,11-15
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1595000,62,667.4,0224,2024-02,3,46-50
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1515000,65,699.7,0124,2024-01,3,36-40
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1610000,65,699.7,0724,2024-07,3,51-55
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,850000,34,366.0,0524,2024-05,3,11-15
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1520000,65,699.7,0824,2024-08,3,41-45
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1460000,65,699.7,0124,2024-01,3,16-20
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,885000,34,366.0,0424,2024-04,3,41-45
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1459000,65,699.7,1224,2024-12,3,11-15
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,902888,37,398.3,1124,2024-11,3,26-30
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1400000,62,667.4,1124,2024-11,3,16-20
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1610000,65,699.7,0124,2024-01,3,51-55
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1490000,62,667.4,0224,2024-02,3,41-45
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1500000,65,699.7,0224,2024-02,3,41-45
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1480000,62,667.4,0925,2025-09,3,26-30
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,920000,37,398.3,0324,2024-03,3,26-30
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1480000,62,667.4,0825,2025-08,3,41-45
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,868000,34,366.0,1223,2023-12,3,21-25
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1520000,65,699.7,0925,2025-09,3,36-40
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1400000,62,667.4,0925,2025-09,3,26-30
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,930000,37,398.3,0325,2025-03,3,36-40
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1500000,65,699.7,0225,2025-02,3,26-30
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1560000,65,699.7,1224,2024-12,3,41-45
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,2520000,94,1011.8,0325,2025-03,3,61-65
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,930000,37,398.3,0525,2025-05,3,46-50
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1500000,62,667.4,1125,2025-11,3,46-50
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1480000,65,699.7,0625,2025-06,3,26-30
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1520000,65,699.7,0625,2025-06,3,26-30
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,838000,34,366.0,0125,2025-01,3,11-15
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,2458000,94,1011.8,0126,2026-01,3,66-70
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1548000,65,699.7,1125,2025-11,3,46-50
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,980000,37,398.3,0825,2025-08,3,41-45
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1446000,65,699.7,0226,2026-02,3,11-15
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1530000,65,699.7,0226,2026-02,3,26-30
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1488000,62,667.4,0626,2026-06,3,26-30
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,945000,37,398.3,1225,2025-12,3,41-45
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,838000,34,366.0,0425,2025-04,3,11-15
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,900000,37,398.3,0325,2025-03,3,16-20
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1600000,65,699.7,1025,2025-10,3,36-40
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,2646803,94,1011.8,1125,2025-11,3,66-70
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1500000,65,699.7,0825,2025-08,3,21-25
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1540000,62,667.4,0725,2025-07,3,46-50
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,843000,34,366.0,0426,2026-04,3,21-25
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,900000,34,366.0,0526,2026-05,3,46-50
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1020000,37,398.3,0725,2025-07,3,51-55
SKYSUITES@ANSON,CCR,02,99 yrs lease commencing from 2008,Apartment,1399000,65,699.7,1025,2025-10,3,11-15
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,6180000,265,2852.4,1021,2021-10,3,01-05
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,5607900,249,2680.2,1221,2021-12,3,01-05
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,5654400,249,2680.2,1221,2021-12,3,06-10
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,9932400,378,4068.8,1021,2021-10,3,01-05
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,5635800,248,2669.4,1221,2021-12,3,06-10
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,5500000,265,2852.4,0721,2021-07,3,06-10
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,5550000,249,2680.2,1221,2021-12,3,01-05
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,5300000,249,2680.2,0821,2021-08,3,01-05
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,9978900,378,4068.8,1121,2021-11,3,06-10
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,4529100,201,2163.5,0322,2022-03,3,06-10
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,4575600,202,2174.3,0422,2022-04,3,06-10
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,4519800,202,2174.3,0422,2022-04,3,01-05
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,6100000,265,2852.4,0422,2022-04,3,01-05
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,4501200,202,2174.3,0622,2022-06,3,01-05
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,5589300,248,2669.4,0222,2022-02,3,01-05
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,4280000,201,2163.5,0822,2022-08,3,06-10
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,4529100,202,2174.3,0822,2022-08,3,01-05
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,5900000,314,3379.9,1022,2022-10,3,06-10
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,5627000,249,2680.2,0323,2023-03,3,01-05
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,6380000,276,2970.8,0323,2023-03,3,01-05
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,4501200,202,2174.3,1222,2022-12,3,01-05
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,6280000,276,2970.8,0223,2023-02,3,01-05
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,4488000,201,2163.5,0123,2023-01,3,01-05
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,5500000,314,3379.9,0423,2023-04,3,06-10
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,4639800,201,2163.5,0423,2023-04,3,01-05
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,4510500,201,2163.5,0423,2023-04,3,01-05
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,6374500,265,2852.4,0723,2023-07,3,06-10
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,5741000,248,2669.4,0723,2023-07,3,01-05
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,4480000,201,2163.5,0524,2024-05,3,06-10
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,5847000,248,2669.4,0923,2023-09,3,06-10
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,4110000,202,2174.3,1223,2023-12,3,06-10
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,4500000,249,2680.2,0824,2024-08,3,06-10
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,5050000,249,2680.2,0524,2024-05,3,01-05
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,3980000,202,2174.3,1224,2024-12,3,06-10
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,4461000,202,2174.3,0823,2023-08,3,06-10
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,6929000,314,3379.9,0725,2025-07,3,06-10
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,4600000,249,2680.2,0325,2025-03,3,06-10
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,5553000,248,2669.4,0226,2026-02,3,01-05
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,4050000,202,2174.3,0226,2026-02,3,06-10
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,4700000,249,2680.2,0825,2025-08,3,06-10
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,4530000,202,2174.3,1224,2024-12,3,01-05
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,4080000,201,2163.5,0925,2025-09,3,06-10
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,6185000,265,2852.4,1125,2025-11,3,01-05
SEASCAPE,CCR,04,99 yrs lease commencing from 2007,Condominium,4483000,202,2174.3,0525,2025-05,3,01-05
EON SHENTON,CCR,02,99 yrs lease commencing from 2011,Apartment,1300000,50,538.2,0522,2022-05,3,26-30
EON SHENTON,CCR,02,99 yrs lease commencing from 2011,Apartment,1310000,50,538.2,0422,2022-04,3,26-30
EON SHENTON,CCR,02,99 yrs lease commencing from 2011,Apartment,2400000,114,1227.1,0722,2022-07,3,31-35
EON SHENTON,CCR,02,99 yrs lease commencing from 2011,Apartment,1870000,73,785.8,0223,2023-02,3,21-25
EON SHENTON,CCR,02,99 yrs lease commencing from 2011,Apartment,1320000,50,538.2,0423,2023-04,3,26-30
EON SHENTON,CCR,02,99 yrs lease commencing from 2011,Apartment,1330000,50,538.2,0523,2023-05,3,26-30
EON SHENTON,CCR,02,99 yrs lease commencing from 2011,Apartment,1350000,60,645.8,0423,2023-04,3,26-30
EON SHENTON,CCR,02,99 yrs lease commencing from 2011,Apartment,1333000,50,538.2,0723,2023-07,3,26-30
EON SHENTON,CCR,02,99 yrs lease commencing from 2011,Apartment,1170000,50,538.2,1223,2023-12,3,26-30
EON SHENTON,CCR,02,99 yrs lease commencing from 2011,Apartment,1830000,99,1065.6,0424,2024-04,3,31-35
EON SHENTON,CCR,02,99 yrs lease commencing from 2011,Apartment,1650000,105,1130.2,1024,2024-10,3,31-35
EON SHENTON,CCR,02,99 yrs lease commencing from 2011,Apartment,1780000,97,1044.1,0823,2023-08,3,31-35
EON SHENTON,CCR,02,99 yrs lease commencing from 2011,Apartment,1838000,70,753.5,0324,2024-03,3,21-25
EON SHENTON,CCR,02,99 yrs lease commencing from 2011,Apartment,1280000,50,538.2,0524,2024-05,3,21-25
EON SHENTON,CCR,02,99 yrs lease commencing from 2011,Apartment,1790000,105,1130.2,1123,2023-11,3,31-35
EON SHENTON,CCR,02,99 yrs lease commencing from 2011,Apartment,1520000,64,688.9,0823,2023-08,3,21-25
EON SHENTON,CCR,02,99 yrs lease commencing from 2011,Apartment,1358888,64,688.9,0923,2023-09,3,26-30
EON SHENTON,CCR,02,99 yrs lease commencing from 2011,Apartment,1650000,111,1194.8,0224,2024-02,3,31-35
EON SHENTON,CCR,02,99 yrs lease commencing from 2011,Apartment,1350000,60,645.8,0925,2025-09,3,26-30
EON SHENTON,CCR,02,99 yrs lease commencing from 2011,Apartment,1170000,50,538.2,1125,2025-11,3,26-30
EON SHENTON,CCR,02,99 yrs lease commencing from 2011,Apartment,1550000,82,882.6,0825,2025-08,3,26-30
EON SHENTON,CCR,02,99 yrs lease commencing from 2011,Apartment,1195000,50,538.2,0526,2026-05,3,21-25
EON SHENTON,CCR,02,99 yrs lease commencing from 2011,Apartment,1210000,49,527.4,0825,2025-08,3,26-30
EON SHENTON,CCR,02,99 yrs lease commencing from 2011,Apartment,1118000,50,538.2,0526,2026-05,3,26-30
EON SHENTON,CCR,02,99 yrs lease commencing from 2011,Apartment,1160000,50,538.2,0825,2025-08,3,26-30
EON SHENTON,CCR,02,99 yrs lease commencing from 2011,Apartment,1338000,54,581.3,0325,2025-03,3,26-30
EON SHENTON,CCR,02,99 yrs lease commencing from 2011,Apartment,1155000,50,538.2,0625,2025-06,3,21-25
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1838000,90,968.8,0721,2021-07,3,31-35
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1850000,91,979.5,1221,2021-12,3,31-35
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1070000,55,592.0,0821,2021-08,3,06-10
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1775000,91,979.5,0721,2021-07,3,31-35
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1290000,58,624.3,1021,2021-10,3,21-25
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1168000,55,592.0,0422,2022-04,3,26-30
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1205000,55,592.0,0522,2022-05,3,36-40
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1770000,91,979.5,1221,2021-12,3,31-35
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1190000,55,592.0,0422,2022-04,3,31-35
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1160000,58,624.3,0822,2022-08,3,11-15
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1830000,90,968.8,0322,2022-03,3,21-25
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1150000,55,592.0,0122,2022-01,3,26-30
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1220000,58,624.3,0722,2022-07,3,26-30
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1850000,90,968.8,0323,2023-03,3,26-30
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1180000,58,624.3,0323,2023-03,3,16-20
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1818888,90,968.8,0423,2023-04,3,11-15
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1160000,55,592.0,1222,2022-12,3,21-25
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1780000,91,979.5,0423,2023-04,3,11-15
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1380000,58,624.3,0423,2023-04,3,31-35
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,2060000,91,979.5,0623,2023-06,3,31-35
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1193000,55,592.0,0723,2023-07,3,16-20
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1220000,58,624.3,0824,2024-08,3,11-15
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1820000,90,968.8,0824,2024-08,3,21-25
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1190000,55,592.0,0124,2024-01,3,21-25
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1200000,55,592.0,0124,2024-01,3,26-30
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1780000,91,979.5,0424,2024-04,3,11-15
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1730000,91,979.5,0924,2024-09,3,06-10
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1830000,91,979.5,0624,2024-06,3,21-25
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1820000,90,968.8,0324,2024-03,3,26-30
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1745000,91,979.5,0324,2024-03,3,06-10
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1900000,91,979.5,0824,2024-08,3,26-30
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1800000,90,968.8,0624,2024-06,3,21-25
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1200000,58,624.3,1024,2024-10,3,06-10
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1190000,55,592.0,1224,2024-12,3,21-25
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1865000,91,979.5,0924,2024-09,3,26-30
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1890000,91,979.5,0924,2024-09,3,26-30
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1810000,90,968.8,1124,2024-11,3,11-15
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1238000,55,592.0,1023,2023-10,3,36-40
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1135000,55,592.0,0525,2025-05,3,06-10
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1350000,58,624.3,0125,2025-01,3,26-30
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,2200000,90,968.8,0425,2025-04,3,31-35
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1305000,58,624.3,1025,2025-10,3,21-25
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,2100000,91,979.5,1125,2025-11,3,36-40
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1088000,55,592.0,0825,2025-08,3,06-10
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1205000,55,592.0,0326,2026-03,3,26-30
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1300000,58,624.3,0526,2026-05,3,31-35
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1100000,55,592.0,0426,2026-04,3,16-20
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1250000,58,624.3,0426,2026-04,3,16-20
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1800000,91,979.5,0526,2026-05,3,11-15
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1175000,55,592.0,0426,2026-04,3,21-25
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1320000,58,624.3,0425,2025-04,3,26-30
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,2000000,91,979.5,1225,2025-12,3,21-25
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1200000,58,624.3,0725,2025-07,3,06-10
76 SHENTON,CCR,02,99 yrs lease commencing from 2007,Apartment,1050000,55,592.0,1225,2025-12,3,11-15
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,1340000,60,645.8,1021,2021-10,3,21-25
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,2300000,93,1001.0,0821,2021-08,3,46-50
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,2000000,90,968.8,0821,2021-08,3,11-15
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,2128888,87,936.5,1021,2021-10,3,16-20
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,1400000,66,710.4,1121,2021-11,3,06-10
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,1880000,76,818.1,1021,2021-10,3,11-15
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,2400000,110,1184.0,1021,2021-10,3,11-15
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,2318888,95,1022.6,1221,2021-12,3,41-45
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,2130000,103,1108.7,0122,2022-01,3,21-25
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,1878888,78,839.6,0122,2022-01,3,16-20
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,1438000,66,710.4,0522,2022-05,3,06-10
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,1190000,49,527.4,0622,2022-06,3,21-25
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,1950000,94,1011.8,0422,2022-04,3,06-10
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,3180000,142,1528.5,0122,2022-01,3,26-30
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,1410000,60,645.8,1122,2022-11,3,26-30
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,3938000,160,1722.2,1122,2022-11,3,41-45
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,2110000,90,968.8,0922,2022-09,3,11-15
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,11475720,408,4391.7,0922,2022-09,3,46-50
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,2321000,88,947.2,0223,2023-02,3,41-45
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,1350000,60,645.8,0223,2023-02,3,01-05
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,2225000,93,1001.0,0223,2023-02,3,36-40
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,1250000,39,419.8,0523,2023-05,3,16-20
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,2050000,90,968.8,0423,2023-04,3,16-20
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,2330000,110,1184.0,0523,2023-05,3,16-20
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,2040000,90,968.8,0922,2022-09,3,21-25
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,2400000,103,1108.7,0323,2023-03,3,11-15
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,1380000,60,645.8,0623,2023-06,3,06-10
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,1488888,67,721.2,0623,2023-06,3,06-10
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,2380000,95,1022.6,0523,2023-05,3,31-35
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,1488000,65,699.7,1023,2023-10,3,26-30
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,2100000,87,936.5,0324,2024-03,3,11-15
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,1450000,60,645.8,0424,2024-04,3,26-30
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,1800000,78,839.6,1123,2023-11,3,01-05
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,1138000,49,527.4,0924,2024-09,3,21-25
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,2180000,94,1011.8,0224,2024-02,3,16-20
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,2000000,90,968.8,0724,2024-07,3,06-10
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,1158800,49,527.4,0823,2023-08,3,16-20
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,1250000,55,592.0,1024,2024-10,3,06-10
DUO RESIDENCES,CCR,07,99 yrs lease commencing from 2011,Apartment,1942000,78,839.6,0424,2024-04,3,16-20
